"id","service_amount","is_customer_charged_for_service","collected_service_charge","collected_total","entire_date","only_date","month_","year_","day_"
24778989,100,1,0,100,"2021-06-22 09:28:08","2021-06-22",6,2021,22
24779099,1500,1,0,1500,"2021-06-22 09:30:24","2021-06-22",6,2021,22
24779109,1e+05,1,0,1e+05,"2021-06-22 09:30:38","2021-06-22",6,2021,22
24779140,1e+05,1,0,1e+05,"2021-06-22 09:31:17","2021-06-22",6,2021,22
24779262,1000,1,0,1000,"2021-06-22 09:34:57","2021-06-22",6,2021,22
24779268,50000,1,0,50000,"2021-06-22 09:35:05","2021-06-22",6,2021,22
24779291,4000,1,0,4000,"2021-06-22 09:35:49","2021-06-22",6,2021,22
24779303,150000,1,0,150000,"2021-06-22 09:36:21","2021-06-22",6,2021,22
24779333,20000,1,100,20100,"2021-06-22 09:37:20","2021-06-22",6,2021,22
24779351,400,1,0,400,"2021-06-22 09:37:50","2021-06-22",6,2021,22
24779376,30000,1,0,30000,"2021-06-22 09:38:34","2021-06-22",6,2021,22
24779391,8500,1,0,8500,"2021-06-22 09:39:07","2021-06-22",6,2021,22
24779403,500,1,0,500,"2021-06-22 09:39:28","2021-06-22",6,2021,22
24779405,40000,1,0,40000,"2021-06-22 09:39:34","2021-06-22",6,2021,22
24779449,62000,1,0,62000,"2021-06-22 09:40:45","2021-06-22",6,2021,22
24779460,65000,1,0,65000,"2021-06-22 09:41:05","2021-06-22",6,2021,22
24779484,300,1,0,300,"2021-06-22 09:41:34","2021-06-22",6,2021,22
24779533,30000,1,0,30000,"2021-06-22 09:43:12","2021-06-22",6,2021,22
24779576,23000,1,0,23000,"2021-06-22 09:44:05","2021-06-22",6,2021,22
24779582,1000,1,0,1000,"2021-06-22 09:44:16","2021-06-22",6,2021,22
24779614,1000,1,0,1000,"2021-06-22 09:45:16","2021-06-22",6,2021,22
24779646,5000,1,0,5000,"2021-06-22 09:46:05","2021-06-22",6,2021,22
24779651,32219,1,401,32620,"2021-06-22 09:46:11","2021-06-22",6,2021,22
24779663,400,1,0,400,"2021-06-22 09:46:19","2021-06-22",6,2021,22
24779668,2400,1,200,2600,"2021-06-22 09:46:26","2021-06-22",6,2021,22
24779709,1e+05,1,0,1e+05,"2021-06-22 09:47:17","2021-06-22",6,2021,22
24779718,4e+05,1,0,4e+05,"2021-06-22 09:47:38","2021-06-22",6,2021,22
24779719,25000,1,0,25000,"2021-06-22 09:47:38","2021-06-22",6,2021,22
24779742,63000,1,0,63000,"2021-06-22 09:48:09","2021-06-22",6,2021,22
24779745,5000,1,0,5000,"2021-06-22 09:48:11","2021-06-22",6,2021,22
24779749,20000,1,100,20100,"2021-06-22 09:48:19","2021-06-22",6,2021,22
24779769,4800,1,200,5000,"2021-06-22 09:48:44","2021-06-22",6,2021,22
24779782,34000,1,0,34000,"2021-06-22 09:49:02","2021-06-22",6,2021,22
24779784,10000,1,0,10000,"2021-06-22 09:49:03","2021-06-22",6,2021,22
24779791,50000,1,0,50000,"2021-06-22 09:49:11","2021-06-22",6,2021,22
24779945,8000,1,0,8000,"2021-06-22 09:53:10","2021-06-22",6,2021,22
24779974,10112,1,203,10315,"2021-06-22 09:54:07","2021-06-22",6,2021,22
24779990,1000,1,0,1000,"2021-06-22 09:54:29","2021-06-22",6,2021,22
24779996,2395,1,300,2695,"2021-06-22 09:54:37","2021-06-22",6,2021,22
24780123,200,1,0,200,"2021-06-22 09:57:50","2021-06-22",6,2021,22
24780140,32219,1,401,32620,"2021-06-22 09:58:13","2021-06-22",6,2021,22
24780166,3600,1,200,3800,"2021-06-22 09:58:50","2021-06-22",6,2021,22
24780232,2e+05,1,0,2e+05,"2021-06-22 09:59:53","2021-06-22",6,2021,22
24780261,500,1,0,500,"2021-06-22 10:00:28","2021-06-22",6,2021,22
24780281,2395,1,300,2695,"2021-06-22 10:01:13","2021-06-22",6,2021,22
24780300,4174,1,201,4375,"2021-06-22 10:01:43","2021-06-22",6,2021,22
24780400,1500,1,0,1500,"2021-06-22 10:04:06","2021-06-22",6,2021,22
24780426,50000,1,0,50000,"2021-06-22 10:04:43","2021-06-22",6,2021,22
24780434,250,1,150,400,"2021-06-22 10:04:59","2021-06-22",6,2021,22
24780512,25000,1,0,25000,"2021-06-22 10:07:21","2021-06-22",6,2021,22
24780529,200,1,0,200,"2021-06-22 10:07:42","2021-06-22",6,2021,22
24780534,700,1,0,700,"2021-06-22 10:07:46","2021-06-22",6,2021,22
24780546,1300,1,150,1450,"2021-06-22 10:08:09","2021-06-22",6,2021,22
24780564,17000,1,0,17000,"2021-06-22 10:08:38","2021-06-22",6,2021,22
24780653,6000,1,0,6000,"2021-06-22 10:10:49","2021-06-22",6,2021,22
24780672,150,1,0,150,"2021-06-22 10:11:24","2021-06-22",6,2021,22
24780674,110000,1,0,110000,"2021-06-22 10:11:24","2021-06-22",6,2021,22
24780762,10000,1,0,10000,"2021-06-22 10:13:12","2021-06-22",6,2021,22
24780776,55000,1,0,55000,"2021-06-22 10:13:37","2021-06-22",6,2021,22
24780935,4250,1,200,4450,"2021-06-22 10:17:17","2021-06-22",6,2021,22
24780952,2e+05,1,0,2e+05,"2021-06-22 10:17:41","2021-06-22",6,2021,22
24780967,1000,1,0,1000,"2021-06-22 10:18:06","2021-06-22",6,2021,22
24780971,50000,1,0,50000,"2021-06-22 10:18:08","2021-06-22",6,2021,22
24781033,5050,1,200,5250,"2021-06-22 10:19:58","2021-06-22",6,2021,22
24781044,10000,1,0,10000,"2021-06-22 10:20:11","2021-06-22",6,2021,22
24781075,11060,1,200,11260,"2021-06-22 10:20:51","2021-06-22",6,2021,22
24781137,71897,1,703,72600,"2021-06-22 10:22:29","2021-06-22",6,2021,22
24781147,90000,1,0,90000,"2021-06-22 10:22:48","2021-06-22",6,2021,22
24781187,4800,1,200,5000,"2021-06-22 10:23:30","2021-06-22",6,2021,22
24781284,9480,1,200,9680,"2021-06-22 10:26:30","2021-06-22",6,2021,22
24781313,1350,1,150,1500,"2021-06-22 10:27:12","2021-06-22",6,2021,22
24781326,4300,1,200,4500,"2021-06-22 10:27:30","2021-06-22",6,2021,22
24781438,52000,1,0,52000,"2021-06-22 10:30:51","2021-06-22",6,2021,22
24781507,2e+05,1,0,2e+05,"2021-06-22 10:32:48","2021-06-22",6,2021,22
24781629,20000,1,0,20000,"2021-06-22 10:35:59","2021-06-22",6,2021,22
24781632,1e+05,1,0,1e+05,"2021-06-22 10:36:02","2021-06-22",6,2021,22
24781675,1e+05,1,0,1e+05,"2021-06-22 10:37:16","2021-06-22",6,2021,22
24781683,4174,1,201,4375,"2021-06-22 10:37:24","2021-06-22",6,2021,22
24781695,500,1,0,500,"2021-06-22 10:37:34","2021-06-22",6,2021,22
24781753,1e+05,1,0,1e+05,"2021-06-22 10:38:55","2021-06-22",6,2021,22
24781825,500,1,0,500,"2021-06-22 10:40:27","2021-06-22",6,2021,22
24781895,4600,1,200,4800,"2021-06-22 10:42:33","2021-06-22",6,2021,22
24781933,400,1,0,400,"2021-06-22 10:43:27","2021-06-22",6,2021,22
24781949,1600,1,200,1800,"2021-06-22 10:44:02","2021-06-22",6,2021,22
24781958,200,1,0,200,"2021-06-22 10:44:14","2021-06-22",6,2021,22
24782035,2000,1,0,2000,"2021-06-22 10:45:58","2021-06-22",6,2021,22
24782072,15000,1,0,15000,"2021-06-22 10:46:52","2021-06-22",6,2021,22
24782096,15000,1,0,15000,"2021-06-22 10:47:22","2021-06-22",6,2021,22
24782227,300,1,0,300,"2021-06-22 10:50:39","2021-06-22",6,2021,22
24782253,200,1,0,200,"2021-06-22 10:51:12","2021-06-22",6,2021,22
24782314,40000,1,0,40000,"2021-06-22 10:52:42","2021-06-22",6,2021,22
24782350,5650,1,200,5850,"2021-06-22 10:53:34","2021-06-22",6,2021,22
24782378,50555,1,600,51155,"2021-06-22 10:54:11","2021-06-22",6,2021,22
24782390,20000,1,0,20000,"2021-06-22 10:54:26","2021-06-22",6,2021,22
24782431,9480,1,200,9680,"2021-06-22 10:55:34","2021-06-22",6,2021,22
24782434,750,1,0,750,"2021-06-22 10:55:38","2021-06-22",6,2021,22
24782503,1200,1,0,1200,"2021-06-22 10:57:24","2021-06-22",6,2021,22
24782520,3500,1,0,3500,"2021-06-22 10:58:04","2021-06-22",6,2021,22
24782532,40000,1,0,40000,"2021-06-22 10:58:32","2021-06-22",6,2021,22
24782545,2e+05,1,0,2e+05,"2021-06-22 10:58:48","2021-06-22",6,2021,22
24782569,11613,1,202,11815,"2021-06-22 10:59:29","2021-06-22",6,2021,22
24782602,1000,1,0,1000,"2021-06-22 11:00:20","2021-06-22",6,2021,22
24782642,10033,1,202,10235,"2021-06-22 11:01:20","2021-06-22",6,2021,22
24782703,5650,1,200,5850,"2021-06-22 11:03:04","2021-06-22",6,2021,22
24782741,1000,1,0,1000,"2021-06-22 11:04:21","2021-06-22",6,2021,22
24782874,9085,1,200,9285,"2021-06-22 11:07:38","2021-06-22",6,2021,22
24782911,50000,1,0,50000,"2021-06-22 11:08:44","2021-06-22",6,2021,22
24782936,2500,1,0,2500,"2021-06-22 11:09:26","2021-06-22",6,2021,22
24782954,1e+05,1,0,1e+05,"2021-06-22 11:10:00","2021-06-22",6,2021,22
24783007,500,1,0,500,"2021-06-22 11:11:40","2021-06-22",6,2021,22
24783039,15000,1,0,15000,"2021-06-22 11:12:46","2021-06-22",6,2021,22
24783065,500,1,0,500,"2021-06-22 11:13:35","2021-06-22",6,2021,22
24783079,2e+05,1,0,2e+05,"2021-06-22 11:13:57","2021-06-22",6,2021,22
24783086,75000,1,0,75000,"2021-06-22 11:14:09","2021-06-22",6,2021,22
24783092,150,1,0,150,"2021-06-22 11:14:17","2021-06-22",6,2021,22
24783133,21500,1,0,21500,"2021-06-22 11:15:23","2021-06-22",6,2021,22
24783253,11000,1,0,11000,"2021-06-22 11:18:39","2021-06-22",6,2021,22
24783305,60000,1,0,60000,"2021-06-22 11:20:07","2021-06-22",6,2021,22
24783308,5100,1,0,5100,"2021-06-22 11:20:07","2021-06-22",6,2021,22
24783422,250,1,0,250,"2021-06-22 11:22:49","2021-06-22",6,2021,22
24783425,40000,1,0,40000,"2021-06-22 11:22:51","2021-06-22",6,2021,22
24783454,19000,1,0,19000,"2021-06-22 11:23:52","2021-06-22",6,2021,22
24783456,1e+05,1,0,1e+05,"2021-06-22 11:23:55","2021-06-22",6,2021,22
24783520,2000,1,0,2000,"2021-06-22 11:25:35","2021-06-22",6,2021,22
24783528,5000,1,0,5000,"2021-06-22 11:25:44","2021-06-22",6,2021,22
24783558,5000,1,0,5000,"2021-06-22 11:26:31","2021-06-22",6,2021,22
24783636,1000,1,0,1000,"2021-06-22 11:28:59","2021-06-22",6,2021,22
24783649,1000,1,0,1000,"2021-06-22 11:29:20","2021-06-22",6,2021,22
24783683,500,1,0,500,"2021-06-22 11:30:13","2021-06-22",6,2021,22
24783695,10000,1,0,10000,"2021-06-22 11:30:41","2021-06-22",6,2021,22
24783715,42000,1,0,42000,"2021-06-22 11:31:28","2021-06-22",6,2021,22
24783750,500,1,0,500,"2021-06-22 11:32:22","2021-06-22",6,2021,22
24783814,1050,1,0,1050,"2021-06-22 11:34:48","2021-06-22",6,2021,22
24783819,15500,1,0,15500,"2021-06-22 11:34:53","2021-06-22",6,2021,22
24783842,50000,1,0,50000,"2021-06-22 11:35:44","2021-06-22",6,2021,22
24783843,55000,1,0,55000,"2021-06-22 11:35:45","2021-06-22",6,2021,22
24783945,110000,1,0,110000,"2021-06-22 11:38:40","2021-06-22",6,2021,22
24783954,200,1,0,200,"2021-06-22 11:38:52","2021-06-22",6,2021,22
24783980,20000,1,0,20000,"2021-06-22 11:39:32","2021-06-22",6,2021,22
24784018,100,1,0,100,"2021-06-22 11:40:48","2021-06-22",6,2021,22
24784043,42000,1,0,42000,"2021-06-22 11:41:32","2021-06-22",6,2021,22
24784056,400,1,0,400,"2021-06-22 11:41:47","2021-06-22",6,2021,22
24784063,2500,1,0,2500,"2021-06-22 11:41:55","2021-06-22",6,2021,22
24784070,2e+05,1,0,2e+05,"2021-06-22 11:42:03","2021-06-22",6,2021,22
24784166,1e+05,1,0,1e+05,"2021-06-22 11:45:06","2021-06-22",6,2021,22
24784184,1400,1,0,1400,"2021-06-22 11:45:22","2021-06-22",6,2021,22
24784266,50000,1,0,50000,"2021-06-22 11:47:48","2021-06-22",6,2021,22
24784267,25000,1,0,25000,"2021-06-22 11:47:48","2021-06-22",6,2021,22
24784305,9638,1,202,9840,"2021-06-22 11:49:02","2021-06-22",6,2021,22
24784378,5200,1,0,5200,"2021-06-22 11:51:53","2021-06-22",6,2021,22
24784404,42000,1,0,42000,"2021-06-22 11:52:54","2021-06-22",6,2021,22
24784529,250,1,0,250,"2021-06-22 11:56:35","2021-06-22",6,2021,22
24784573,10000,1,0,10000,"2021-06-22 11:57:43","2021-06-22",6,2021,22
24784634,5000,1,0,5000,"2021-06-22 11:59:07","2021-06-22",6,2021,22
24784638,65000,1,0,65000,"2021-06-22 11:59:10","2021-06-22",6,2021,22
24784698,30000,1,0,30000,"2021-06-22 12:00:45","2021-06-22",6,2021,22
24784713,10000,1,0,10000,"2021-06-22 12:01:10","2021-06-22",6,2021,22
24784912,20000,1,0,20000,"2021-06-22 12:07:17","2021-06-22",6,2021,22
24784941,40000,1,0,40000,"2021-06-22 12:07:59","2021-06-22",6,2021,22
24784959,10000,1,0,10000,"2021-06-22 12:08:23","2021-06-22",6,2021,22
24784960,20000,1,100,20100,"2021-06-22 12:08:24","2021-06-22",6,2021,22
24784966,250,1,0,250,"2021-06-22 12:08:27","2021-06-22",6,2021,22
24785050,20000,1,0,20000,"2021-06-22 12:11:15","2021-06-22",6,2021,22
24785058,19000,1,0,19000,"2021-06-22 12:11:30","2021-06-22",6,2021,22
24785126,250,1,0,250,"2021-06-22 12:13:35","2021-06-22",6,2021,22
24785165,250,1,0,250,"2021-06-22 12:14:51","2021-06-22",6,2021,22
24785179,101000,1,0,101000,"2021-06-22 12:15:25","2021-06-22",6,2021,22
24785240,1100,1,0,1100,"2021-06-22 12:17:14","2021-06-22",6,2021,22
24785267,2000,1,0,2000,"2021-06-22 12:17:53","2021-06-22",6,2021,22
24785397,200,1,0,200,"2021-06-22 12:21:23","2021-06-22",6,2021,22
24785407,5000,1,0,5000,"2021-06-22 12:21:32","2021-06-22",6,2021,22
24785445,150000,1,0,150000,"2021-06-22 12:22:49","2021-06-22",6,2021,22
24785463,20000,1,0,20000,"2021-06-22 12:23:46","2021-06-22",6,2021,22
24785522,1e+05,1,0,1e+05,"2021-06-22 12:25:46","2021-06-22",6,2021,22
24785542,2e+05,1,0,2e+05,"2021-06-22 12:26:25","2021-06-22",6,2021,22
24785544,300,1,0,300,"2021-06-22 12:26:32","2021-06-22",6,2021,22
24785560,20000,1,0,20000,"2021-06-22 12:27:10","2021-06-22",6,2021,22
24785652,500,1,0,500,"2021-06-22 12:29:47","2021-06-22",6,2021,22
24785738,10191,1,204,10395,"2021-06-22 12:33:21","2021-06-22",6,2021,22
24785790,500,1,0,500,"2021-06-22 12:35:19","2021-06-22",6,2021,22
24785836,20000,1,0,20000,"2021-06-22 12:37:20","2021-06-22",6,2021,22
24785873,500,1,0,500,"2021-06-22 12:39:08","2021-06-22",6,2021,22
24785908,200,1,0,200,"2021-06-22 12:40:06","2021-06-22",6,2021,22
24785935,1e+05,1,0,1e+05,"2021-06-22 12:41:12","2021-06-22",6,2021,22
24785977,500,1,0,500,"2021-06-22 12:42:36","2021-06-22",6,2021,22
24785995,3600,1,0,3600,"2021-06-22 12:42:55","2021-06-22",6,2021,22
24786027,50000,1,0,50000,"2021-06-22 12:43:44","2021-06-22",6,2021,22
24786033,500,1,0,500,"2021-06-22 12:43:52","2021-06-22",6,2021,22
24786047,20000,1,0,20000,"2021-06-22 12:44:15","2021-06-22",6,2021,22
24786168,50000,1,0,50000,"2021-06-22 12:47:38","2021-06-22",6,2021,22
24786169,25000,1,0,25000,"2021-06-22 12:47:41","2021-06-22",6,2021,22
24786306,3000,1,0,3000,"2021-06-22 12:52:02","2021-06-22",6,2021,22
24786369,150,1,0,150,"2021-06-22 12:53:47","2021-06-22",6,2021,22
24786412,3306,1,204,3510,"2021-06-22 12:55:04","2021-06-22",6,2021,22
24786422,259000,1,0,259000,"2021-06-22 12:55:23","2021-06-22",6,2021,22
24786424,3000,1,0,3000,"2021-06-22 12:55:23","2021-06-22",6,2021,22
24786431,50000,1,250,50250,"2021-06-22 12:55:40","2021-06-22",6,2021,22
24786453,5000,1,0,5000,"2021-06-22 12:56:15","2021-06-22",6,2021,22
24786535,3306,1,204,3510,"2021-06-22 12:59:06","2021-06-22",6,2021,22
24786543,3306,1,204,3510,"2021-06-22 12:59:24","2021-06-22",6,2021,22
24786561,50000,1,0,50000,"2021-06-22 13:00:10","2021-06-22",6,2021,22
24786749,210000,1,0,210000,"2021-06-22 13:06:40","2021-06-22",6,2021,22
24786798,3306,1,204,3510,"2021-06-22 13:07:45","2021-06-22",6,2021,22
24786819,1350,1,150,1500,"2021-06-22 13:08:27","2021-06-22",6,2021,22
24786895,4800,1,200,5000,"2021-06-22 13:10:55","2021-06-22",6,2021,22
24786905,400,1,0,400,"2021-06-22 13:11:12","2021-06-22",6,2021,22
24786948,100,1,0,100,"2021-06-22 13:12:36","2021-06-22",6,2021,22
24786977,300,1,0,300,"2021-06-22 13:13:29","2021-06-22",6,2021,22
24786991,400,1,0,400,"2021-06-22 13:13:55","2021-06-22",6,2021,22
24787017,200,1,0,200,"2021-06-22 13:14:50","2021-06-22",6,2021,22
24787164,2500,1,0,2500,"2021-06-22 13:19:56","2021-06-22",6,2021,22
24787165,84800,1,0,84800,"2021-06-22 13:19:56","2021-06-22",6,2021,22
24787256,150,1,0,150,"2021-06-22 13:23:52","2021-06-22",6,2021,22
24787328,150,1,0,150,"2021-06-22 13:25:58","2021-06-22",6,2021,22
24787352,25000,1,125,25125,"2021-06-22 13:26:43","2021-06-22",6,2021,22
24787400,15000,1,0,15000,"2021-06-22 13:28:22","2021-06-22",6,2021,22
24787428,50000,1,0,50000,"2021-06-22 13:29:37","2021-06-22",6,2021,22
24787498,5000,1,0,5000,"2021-06-22 13:32:33","2021-06-22",6,2021,22
24787523,1000,1,0,1000,"2021-06-22 13:33:52","2021-06-22",6,2021,22
24787567,500,1,0,500,"2021-06-22 13:35:42","2021-06-22",6,2021,22
24787579,5000,1,0,5000,"2021-06-22 13:36:11","2021-06-22",6,2021,22
24787601,1000,1,0,1000,"2021-06-22 13:36:51","2021-06-22",6,2021,22
24787602,38000,1,0,38000,"2021-06-22 13:36:53","2021-06-22",6,2021,22
24787629,1000,1,0,1000,"2021-06-22 13:37:42","2021-06-22",6,2021,22
24787688,20000,1,0,20000,"2021-06-22 13:39:12","2021-06-22",6,2021,22
24787700,20000,1,0,20000,"2021-06-22 13:39:30","2021-06-22",6,2021,22
24787742,1500,1,0,1500,"2021-06-22 13:41:18","2021-06-22",6,2021,22
24787778,6000,1,0,6000,"2021-06-22 13:42:29","2021-06-22",6,2021,22
24787803,8715,1,200,8915,"2021-06-22 13:43:17","2021-06-22",6,2021,22
24787854,1000,1,0,1000,"2021-06-22 13:44:51","2021-06-22",6,2021,22
24787990,25000,1,0,25000,"2021-06-22 13:48:42","2021-06-22",6,2021,22
24788081,800,1,0,800,"2021-06-22 13:51:10","2021-06-22",6,2021,22
24788135,20000,1,0,20000,"2021-06-22 13:52:46","2021-06-22",6,2021,22
24788178,137000,1,0,137000,"2021-06-22 13:54:07","2021-06-22",6,2021,22
24788196,500,1,0,500,"2021-06-22 13:54:37","2021-06-22",6,2021,22
24788231,9085,1,200,9285,"2021-06-22 13:55:39","2021-06-22",6,2021,22
24788254,18000,1,0,18000,"2021-06-22 13:56:15","2021-06-22",6,2021,22
24788285,28000,1,0,28000,"2021-06-22 13:57:22","2021-06-22",6,2021,22
24788407,9085,1,200,9285,"2021-06-22 14:01:08","2021-06-22",6,2021,22
24788452,9085,1,200,9285,"2021-06-22 14:02:35","2021-06-22",6,2021,22
24788455,5500,1,0,5500,"2021-06-22 14:02:40","2021-06-22",6,2021,22
24788466,850,1,150,1000,"2021-06-22 14:03:17","2021-06-22",6,2021,22
24788497,9085,1,200,9285,"2021-06-22 14:04:07","2021-06-22",6,2021,22
24788519,800,1,0,800,"2021-06-22 14:04:46","2021-06-22",6,2021,22
24788521,5050,1,200,5250,"2021-06-22 14:04:51","2021-06-22",6,2021,22
24788524,2000,1,0,2000,"2021-06-22 14:04:52","2021-06-22",6,2021,22
24788552,20000,1,0,20000,"2021-06-22 14:05:32","2021-06-22",6,2021,22
24788571,75000,1,0,75000,"2021-06-22 14:05:59","2021-06-22",6,2021,22
24788602,6000,1,0,6000,"2021-06-22 14:07:03","2021-06-22",6,2021,22
24788635,5000,1,0,5000,"2021-06-22 14:08:16","2021-06-22",6,2021,22
24788664,500,1,0,500,"2021-06-22 14:08:58","2021-06-22",6,2021,22
24788688,28000,1,0,28000,"2021-06-22 14:09:37","2021-06-22",6,2021,22
24788721,92000,1,0,92000,"2021-06-22 14:11:04","2021-06-22",6,2021,22
24788739,500,1,0,500,"2021-06-22 14:11:44","2021-06-22",6,2021,22
24788779,150,1,0,150,"2021-06-22 14:12:32","2021-06-22",6,2021,22
24788783,25000,1,0,25000,"2021-06-22 14:12:44","2021-06-22",6,2021,22
24788802,21668,1,352,22020,"2021-06-22 14:13:08","2021-06-22",6,2021,22
24788854,10000,1,0,10000,"2021-06-22 14:14:13","2021-06-22",6,2021,22
24788890,300,1,0,300,"2021-06-22 14:15:09","2021-06-22",6,2021,22
24788963,500,1,0,500,"2021-06-22 14:17:12","2021-06-22",6,2021,22
24789035,60000,1,0,60000,"2021-06-22 14:19:35","2021-06-22",6,2021,22
24789100,2000,1,0,2000,"2021-06-22 14:21:42","2021-06-22",6,2021,22
24789116,930,1,300,1230,"2021-06-22 14:22:24","2021-06-22",6,2021,22
24789174,40000,1,0,40000,"2021-06-22 14:24:40","2021-06-22",6,2021,22
24789216,930,1,300,1230,"2021-06-22 14:25:59","2021-06-22",6,2021,22
24789223,30500,1,0,30500,"2021-06-22 14:26:17","2021-06-22",6,2021,22
24789378,200,1,0,200,"2021-06-22 14:30:57","2021-06-22",6,2021,22
24789454,1000,1,0,1000,"2021-06-22 14:33:28","2021-06-22",6,2021,22
24789461,45000,1,0,45000,"2021-06-22 14:33:36","2021-06-22",6,2021,22
24789470,15008,1,2,15010,"2021-06-22 14:33:47","2021-06-22",6,2021,22
24789636,20000,1,0,20000,"2021-06-22 14:39:08","2021-06-22",6,2021,22
24789674,150,1,0,150,"2021-06-22 14:40:27","2021-06-22",6,2021,22
24789694,1000,1,0,1000,"2021-06-22 14:40:50","2021-06-22",6,2021,22
24789709,900,1,0,900,"2021-06-22 14:41:15","2021-06-22",6,2021,22
24789858,5000,1,0,5000,"2021-06-22 14:46:25","2021-06-22",6,2021,22
24789916,150,1,0,150,"2021-06-22 14:48:29","2021-06-22",6,2021,22
24790095,20000,1,0,20000,"2021-06-22 14:56:02","2021-06-22",6,2021,22
24790183,250,1,0,250,"2021-06-22 14:59:07","2021-06-22",6,2021,22
24790187,10000,1,0,10000,"2021-06-22 14:59:16","2021-06-22",6,2021,22
24790265,500,1,0,500,"2021-06-22 15:02:09","2021-06-22",6,2021,22
24790299,250,1,0,250,"2021-06-22 15:03:04","2021-06-22",6,2021,22
24790374,70000,1,0,70000,"2021-06-22 15:05:22","2021-06-22",6,2021,22
24790418,250,1,0,250,"2021-06-22 15:07:04","2021-06-22",6,2021,22
24790419,800,1,0,800,"2021-06-22 15:07:06","2021-06-22",6,2021,22
24790435,1050,1,150,1200,"2021-06-22 15:07:40","2021-06-22",6,2021,22
24790441,40000,1,0,40000,"2021-06-22 15:07:50","2021-06-22",6,2021,22
24790446,250,1,0,250,"2021-06-22 15:08:03","2021-06-22",6,2021,22
24790457,2e+05,1,0,2e+05,"2021-06-22 15:08:28","2021-06-22",6,2021,22
24790473,7000,1,0,7000,"2021-06-22 15:08:45","2021-06-22",6,2021,22
24790478,500,1,0,500,"2021-06-22 15:08:55","2021-06-22",6,2021,22
24790557,3000,1,0,3000,"2021-06-22 15:11:51","2021-06-22",6,2021,22
24790643,8000,1,0,8000,"2021-06-22 15:14:33","2021-06-22",6,2021,22
24790673,1000,1,0,1000,"2021-06-22 15:15:23","2021-06-22",6,2021,22
24790691,100,1,0,100,"2021-06-22 15:16:04","2021-06-22",6,2021,22
24790747,750,1,0,750,"2021-06-22 15:17:36","2021-06-22",6,2021,22
24790809,5000,1,0,5000,"2021-06-22 15:19:25","2021-06-22",6,2021,22
24790814,10000,1,0,10000,"2021-06-22 15:19:31","2021-06-22",6,2021,22
24790816,20000,1,0,20000,"2021-06-22 15:19:32","2021-06-22",6,2021,22
24790868,300,1,0,300,"2021-06-22 15:20:53","2021-06-22",6,2021,22
24790885,4000,1,0,4000,"2021-06-22 15:21:22","2021-06-22",6,2021,22
24790992,300,1,0,300,"2021-06-22 15:25:12","2021-06-22",6,2021,22
24791021,500,1,0,500,"2021-06-22 15:26:21","2021-06-22",6,2021,22
24791055,50000,1,0,50000,"2021-06-22 15:27:29","2021-06-22",6,2021,22
24791091,10000,1,0,10000,"2021-06-22 15:28:24","2021-06-22",6,2021,22
24791321,300,1,0,300,"2021-06-22 15:34:46","2021-06-22",6,2021,22
24791334,20000,1,0,20000,"2021-06-22 15:35:09","2021-06-22",6,2021,22
24791625,1e+05,1,0,1e+05,"2021-06-22 15:44:24","2021-06-22",6,2021,22
24791668,50000,1,0,50000,"2021-06-22 15:45:40","2021-06-22",6,2021,22
24791681,500,1,0,500,"2021-06-22 15:46:15","2021-06-22",6,2021,22
24791701,150,1,0,150,"2021-06-22 15:46:49","2021-06-22",6,2021,22
24791748,20000,1,0,20000,"2021-06-22 15:48:19","2021-06-22",6,2021,22
24791773,10000,1,0,10000,"2021-06-22 15:48:56","2021-06-22",6,2021,22
24791793,20000,1,0,20000,"2021-06-22 15:49:47","2021-06-22",6,2021,22
24791868,150,1,0,150,"2021-06-22 15:51:50","2021-06-22",6,2021,22
24792040,300,1,0,300,"2021-06-22 15:56:16","2021-06-22",6,2021,22
24792136,40000,1,0,40000,"2021-06-22 15:59:07","2021-06-22",6,2021,22
24792151,30000,1,0,30000,"2021-06-22 15:59:34","2021-06-22",6,2021,22
24792236,10000,1,0,10000,"2021-06-22 16:02:09","2021-06-22",6,2021,22
24792244,20000,1,0,20000,"2021-06-22 16:02:39","2021-06-22",6,2021,22
24792314,500,1,0,500,"2021-06-22 16:04:48","2021-06-22",6,2021,22
24792315,150000,1,0,150000,"2021-06-22 16:04:49","2021-06-22",6,2021,22
